order_id,product_id,product_category,price,is_first_time_customer,order_day_of_week,returned
ORD-25125,P-225,Engine,73.18,0,5,0
ORD-25126,P-226,Suspension,48.34,1,0,0
ORD-25127,P-227,Filters,30.57,0,2,0
ORD-25128,P-228,Electronics,17.1,0,0,0
ORD-25129,P-229,Engine,11.31,0,2,0
ORD-25130,P-230,HVAC,153.39,0,6,0
ORD-25131,P-231,Engine,47.13,1,2,0
ORD-25132,P-232,Filters,88.77,1,3,0
ORD-25133,P-233,Brakes,12.53,0,0,0
ORD-25134,P-234,Brakes,22.66,1,5,0
ORD-25135,P-235,Filters,35.2,0,2,0
ORD-25136,P-236,Brakes,21.93,0,2,0
ORD-25137,P-237,Engine,57.73,0,2,0
ORD-25138,P-238,Engine,32.22,0,6,0
ORD-25139,P-239,Engine,10.04,0,4,0
ORD-25140,P-240,Filters,66.0,0,4,0
ORD-25141,P-241,Engine,41.43,1,5,0
ORD-25142,P-242,Electronics,81.68,0,6,0
ORD-25143,P-243,Suspension,31.42,1,0,0
ORD-25144,P-244,Brakes,64.84,1,5,0
ORD-25145,P-245,Suspension,56.91,1,5,0
ORD-25146,P-246,Brakes,35.97,1,0,0
ORD-25147,P-247,Electronics,29.47,1,2,0
ORD-25148,P-248,Electronics,95.85,0,1,0
ORD-25149,P-249,Engine,29.26,1,5,0
ORD-25150,P-250,Brakes,36.98,0,5,0
ORD-25151,P-251,HVAC,49.07,0,0,0
ORD-25152,P-252,Filters,37.27,0,2,0
ORD-25153,P-253,Brakes,146.53,0,0,1
ORD-25154,P-254,Suspension,160.18,0,4,0
ORD-25155,P-255,Filters,16.12,0,6,0
ORD-25156,P-256,Suspension,79.85,0,0,0
ORD-25157,P-257,Engine,29.36,0,1,0
ORD-25158,P-258,Engine,22.46,1,5,0
ORD-25159,P-259,Electronics,74.37,0,1,0
ORD-25160,P-260,Suspension,29.34,1,0,0
ORD-25161,P-261,Filters,138.98,0,1,0
ORD-25162,P-262,Filters,205.98,0,5,1
ORD-25163,P-263,HVAC,35.79,0,3,0
ORD-25164,P-264,Exhaust,27.48,1,2,0
ORD-25165,P-265,Exhaust,46.18,1,0,0
ORD-25166,P-266,Engine,71.27,0,6,0
ORD-25167,P-267,Electronics,33.49,1,5,0
ORD-25168,P-268,Brakes,52.42,0,5,0
ORD-25169,P-269,HVAC,7.14,1,2,0
ORD-25170,P-270,Exhaust,55.88,0,0,0
ORD-25171,P-271,Suspension,18.21,1,2,0
ORD-25172,P-272,Brakes,134.7,1,1,1
ORD-25173,P-273,Electronics,30.66,0,5,0
ORD-25174,P-274,Engine,41.56,1,4,0
ORD-25175,P-275,Brakes,60.91,0,0,0
ORD-25176,P-276,Electronics,41.43,1,1,0
ORD-25177,P-277,Filters,24.75,0,1,0
ORD-25178,P-278,Filters,141.98,0,5,0
ORD-25179,P-279,Exhaust,23.12,0,2,0
ORD-25180,P-280,Engine,44.86,1,6,0
ORD-25181,P-281,Exhaust,147.11,1,0,0
ORD-25182,P-282,Engine,9.19,0,6,0
ORD-25183,P-283,Engine,13.26,0,0,0
ORD-25184,P-284,Engine,124.25,0,5,0
ORD-25185,P-285,Suspension,52.15,1,6,0
ORD-25186,P-286,Engine,74.39,0,2,0
ORD-25187,P-287,Engine,27.03,0,6,0
ORD-25188,P-288,Brakes,86.64,1,1,0
ORD-25189,P-289,Brakes,31.33,0,5,0
ORD-25190,P-290,Suspension,35.99,0,2,0
ORD-25191,P-291,Electronics,18.81,1,2,0
ORD-25192,P-292,Brakes,53.15,0,4,0
ORD-25193,P-293,Filters,44.39,1,3,0
ORD-25194,P-294,Engine,44.86,0,5,0
ORD-25195,P-295,Suspension,10.29,0,0,0
ORD-25196,P-296,Engine,35.17,0,3,0
ORD-25197,P-297,Exhaust,58.04,1,3,0
ORD-25198,P-298,Suspension,21.66,0,1,0
ORD-25199,P-299,HVAC,21.66,0,6,1
ORD-25200,P-100,Engine,26.19,0,5,0
ORD-25201,P-101,Engine,27.6,1,3,0
ORD-25202,P-102,Brakes,8.12,0,5,0
ORD-25203,P-103,Electronics,66.76,1,2,0
ORD-25204,P-104,HVAC,25.93,0,3,0
ORD-25205,P-105,Engine,120.1,1,3,0
ORD-25206,P-106,Engine,65.23,1,1,0
ORD-25207,P-107,Brakes,39.85,0,4,0
ORD-25208,P-108,Engine,99.08,0,4,0
ORD-25209,P-109,Exhaust,127.19,1,1,0
ORD-25210,P-110,Filters,47.41,0,2,0
ORD-25211,P-111,Suspension,23.23,1,3,0
ORD-25212,P-112,Engine,169.16,0,0,0
ORD-25213,P-113,Engine,63.59,0,6,0
ORD-25214,P-114,Brakes,59.75,1,5,0
ORD-25215,P-115,Brakes,11.11,0,1,0
ORD-25216,P-116,Suspension,54.76,0,5,1
ORD-25217,P-117,Engine,114.96,0,5,0
ORD-25218,P-118,Electronics,27.35,0,1,0
ORD-25219,P-119,Brakes,25.85,1,5,0
ORD-25220,P-120,Engine,51.88,1,4,0
ORD-25221,P-121,Exhaust,30.33,0,0,0
ORD-25222,P-122,HVAC,97.65,0,3,0
ORD-25223,P-123,HVAC,52.5,0,6,0
ORD-25224,P-124,Filters,32.35,0,4,0
ORD-25225,P-125,Suspension,14.07,0,1,0
ORD-25226,P-126,Suspension,24.02,0,6,0
ORD-25227,P-127,Brakes,74.83,0,1,0
ORD-25228,P-128,Suspension,14.13,0,5,0
ORD-25229,P-129,Engine,60.3,1,3,0
ORD-25230,P-130,Electronics,70.27,1,4,0
ORD-25231,P-131,Filters,30.48,0,3,0
ORD-25232,P-132,Exhaust,19.99,0,4,0
ORD-25233,P-133,Electronics,209.95,0,6,0
ORD-25234,P-134,Exhaust,27.78,0,4,1
ORD-25235,P-135,Electronics,13.61,1,0,0
ORD-25236,P-136,Electronics,70.49,1,6,0
ORD-25237,P-137,Filters,24.06,0,0,0
ORD-25238,P-138,Suspension,27.39,1,0,0
ORD-25239,P-139,Engine,22.76,1,6,0
ORD-25240,P-140,Suspension,47.62,1,0,0
ORD-25241,P-141,Suspension,301.86,1,4,0
ORD-25242,P-142,HVAC,104.19,1,0,0
ORD-25243,P-143,Brakes,67.2,0,2,0
ORD-25244,P-144,Filters,38.7,1,3,0
ORD-25245,P-145,Exhaust,14.59,0,2,0
ORD-25246,P-146,Brakes,35.62,0,0,0
ORD-25247,P-147,Engine,52.7,0,3,0
ORD-25248,P-148,Electronics,49.64,1,4,0
ORD-25249,P-149,Suspension,107.64,0,0,0
ORD-25250,P-150,Filters,38.06,1,3,0
ORD-25251,P-151,Brakes,16.01,0,4,0
ORD-25252,P-152,Electronics,43.09,0,5,0
ORD-25253,P-153,Brakes,52.81,0,2,0
ORD-25254,P-154,Suspension,55.25,1,3,0
ORD-25255,P-155,Suspension,65.06,0,6,0
ORD-25256,P-156,Suspension,58.43,0,0,0
ORD-25257,P-157,Engine,30.77,1,3,0
ORD-25258,P-158,Electronics,89.09,0,6,0
ORD-25259,P-159,Exhaust,47.55,0,2,0
ORD-25260,P-160,Suspension,66.62,0,4,0
ORD-25261,P-161,Exhaust,73.47,1,6,0
ORD-25262,P-162,Electronics,36.18,1,2,0
ORD-25263,P-163,Suspension,27.75,0,3,1
ORD-25264,P-164,Engine,53.04,1,0,0
ORD-25265,P-165,Exhaust,47.79,0,1,1
ORD-25266,P-166,Brakes,42.17,0,3,0
ORD-25267,P-167,Exhaust,45.33,1,1,0
ORD-25268,P-168,Brakes,50.71,1,0,0
ORD-25269,P-169,Brakes,34.45,1,0,0
ORD-25270,P-170,Filters,124.71,0,6,0
ORD-25271,P-171,Suspension,20.62,1,6,0
ORD-25272,P-172,Brakes,27.17,0,0,0
ORD-25273,P-173,Suspension,10.09,1,5,1
ORD-25274,P-174,Suspension,32.46,0,6,0
ORD-25275,P-175,Suspension,18.6,0,5,0
ORD-25276,P-176,Brakes,47.13,1,1,0
ORD-25277,P-177,Brakes,23.62,0,4,0
ORD-25278,P-178,Engine,25.91,0,4,0
ORD-25279,P-179,Suspension,95.45,0,1,0
ORD-25280,P-180,Electronics,38.24,0,0,0
ORD-25281,P-181,Filters,53.91,0,3,0
ORD-25282,P-182,Brakes,174.3,0,2,0
ORD-25283,P-183,Engine,91.37,0,4,0
ORD-25284,P-184,Filters,20.27,0,0,0
ORD-25285,P-185,Filters,63.07,0,3,0
ORD-25286,P-186,Exhaust,16.78,0,1,0
ORD-25287,P-187,Exhaust,61.16,0,5,0
ORD-25288,P-188,Electronics,31.64,1,2,0
ORD-25289,P-189,Brakes,32.78,0,0,0
ORD-25290,P-190,Filters,57.61,0,3,0
ORD-25291,P-191,Brakes,44.99,0,3,1
ORD-25292,P-192,Electronics,79.5,0,3,0
ORD-25293,P-193,Brakes,38.52,0,5,0
ORD-25294,P-194,Brakes,56.14,1,1,0
ORD-25295,P-195,Engine,22.63,0,2,0
ORD-25296,P-196,HVAC,24.77,0,0,0
ORD-25297,P-197,Engine,29.57,0,1,0
ORD-25298,P-198,Suspension,38.16,0,6,0
ORD-25299,P-199,Filters,20.71,0,6,1
ORD-25300,P-200,Filters,31.7,0,2,0
ORD-25301,P-201,Engine,56.1,0,2,0
ORD-25302,P-202,Brakes,15.13,0,5,0
ORD-25303,P-203,Brakes,70.55,1,1,0
ORD-25304,P-204,Brakes,78.16,0,4,0
ORD-25305,P-205,Filters,27.74,0,6,0
ORD-25306,P-206,Filters,17.64,0,3,0
ORD-25307,P-207,Electronics,83.53,0,4,0
ORD-25308,P-208,Filters,17.95,0,5,0
ORD-25309,P-209,Brakes,19.35,0,2,0
ORD-25310,P-210,Brakes,91.79,0,6,0
ORD-25311,P-211,Electronics,25.24,0,6,0
ORD-25312,P-212,Engine,38.73,0,0,0
ORD-25313,P-213,Exhaust,34.27,0,2,0
ORD-25314,P-214,Engine,57.02,0,3,0
ORD-25315,P-215,Electronics,52.65,0,4,1
ORD-25316,P-216,Electronics,21.5,1,2,0
ORD-25317,P-217,Engine,73.97,1,2,0
ORD-25318,P-218,Engine,38.49,0,1,0
ORD-25319,P-219,Engine,56.97,0,1,1
ORD-25320,P-220,Engine,30.2,0,5,0
ORD-25321,P-221,Filters,112.14,0,1,0
ORD-25322,P-222,Engine,12.76,0,6,0
ORD-25323,P-223,Electronics,56.47,1,5,0
ORD-25324,P-224,Brakes,16.36,1,2,0
ORD-25325,P-225,Suspension,20.26,0,3,0
ORD-25326,P-226,Filters,171.76,0,4,0
ORD-25327,P-227,Engine,51.43,0,6,1
ORD-25328,P-228,Brakes,129.17,0,5,0
ORD-25329,P-229,Filters,42.97,0,4,0
ORD-25330,P-230,Engine,20.61,0,1,0
ORD-25331,P-231,Electronics,63.53,0,1,0
ORD-25332,P-232,Exhaust,15.45,0,3,0
ORD-25333,P-233,Electronics,21.54,0,4,0
ORD-25334,P-234,Filters,25.08,0,5,0
ORD-25335,P-235,Suspension,32.45,0,4,0
ORD-25336,P-236,Brakes,124.07,1,2,1
ORD-25337,P-237,Engine,16.69,0,4,0
ORD-25338,P-238,Filters,21.17,0,5,0
ORD-25339,P-239,Engine,22.5,1,4,0
ORD-25340,P-240,Brakes,69.33,0,4,0
ORD-25341,P-241,Electronics,43.81,0,2,0
ORD-25342,P-242,Exhaust,123.87,0,6,1
ORD-25343,P-243,Brakes,13.97,0,4,0
ORD-25344,P-244,Brakes,102.95,0,5,0
ORD-25345,P-245,Filters,80.8,0,1,0
ORD-25346,P-246,Suspension,91.83,0,0,0
ORD-25347,P-247,Suspension,124.89,0,5,0
ORD-25348,P-248,Brakes,68.52,0,4,0
ORD-25349,P-249,Brakes,25.76,0,5,0
ORD-25350,P-250,Brakes,9.79,1,1,0
ORD-25351,P-251,Brakes,40.64,1,1,0
ORD-25352,P-252,Engine,29.11,1,4,1
ORD-25353,P-253,Brakes,32.73,1,3,0
ORD-25354,P-254,Filters,34.89,1,3,0
ORD-25355,P-255,Engine,55.51,1,1,0
ORD-25356,P-256,Filters,24.63,1,6,0
ORD-25357,P-257,Brakes,34.89,1,0,0
ORD-25358,P-258,Exhaust,41.86,1,0,0
ORD-25359,P-259,Engine,21.11,0,6,0
ORD-25360,P-260,Electronics,78.91,0,3,0
ORD-25361,P-261,Exhaust,20.0,1,5,0
ORD-25362,P-262,Brakes,23.09,1,6,0
ORD-25363,P-263,Electronics,30.28,1,3,1
ORD-25364,P-264,Engine,51.44,0,6,1
ORD-25365,P-265,Filters,136.25,1,6,0
ORD-25366,P-266,Brakes,38.29,0,2,0
ORD-25367,P-267,Filters,77.18,0,1,0
ORD-25368,P-268,Suspension,60.95,1,4,0
ORD-25369,P-269,Filters,22.99,0,6,0
ORD-25370,P-270,Exhaust,59.31,1,4,1
ORD-25371,P-271,Suspension,27.59,0,3,0
ORD-25372,P-272,Engine,69.92,1,5,0
ORD-25373,P-273,Engine,26.94,0,1,0
ORD-25374,P-274,Engine,40.65,0,2,0
ORD-25375,P-275,Filters,70.37,1,6,0
ORD-25376,P-276,Electronics,91.4,1,0,1
ORD-25377,P-277,Electronics,30.33,0,0,0
ORD-25378,P-278,Filters,85.25,0,6,0
ORD-25379,P-279,Electronics,49.78,1,4,0
ORD-25380,P-280,Brakes,14.96,0,5,0
ORD-25381,P-281,Brakes,57.02,1,4,0
ORD-25382,P-282,Electronics,35.14,1,3,0
ORD-25383,P-283,Brakes,31.68,0,6,0
ORD-25384,P-284,Engine,76.83,0,5,1
ORD-25385,P-285,Electronics,18.04,0,3,0
ORD-25386,P-286,Filters,6.93,0,0,0
ORD-25387,P-287,Brakes,38.64,0,6,0
ORD-25388,P-288,Engine,39.09,0,0,0
ORD-25389,P-289,Filters,32.44,0,4,1
ORD-25390,P-290,Brakes,32.32,0,0,0
ORD-25391,P-291,Engine,74.92,0,2,0
ORD-25392,P-292,Brakes,154.72,1,2,0
ORD-25393,P-293,Filters,27.56,0,6,0
ORD-25394,P-294,Engine,142.96,0,3,0
ORD-25395,P-295,Electronics,223.83,1,3,0
ORD-25396,P-296,Suspension,50.74,1,3,0
ORD-25397,P-297,Exhaust,117.04,0,3,0
ORD-25398,P-298,Exhaust,79.81,0,0,0
ORD-25399,P-299,Brakes,45.85,1,3,0
ORD-25400,P-100,Filters,103.84,0,2,0
ORD-25401,P-101,Exhaust,30.74,1,3,0
ORD-25402,P-102,Filters,27.05,1,4,0
ORD-25403,P-103,Filters,10.62,0,5,0
ORD-25404,P-104,Electronics,30.79,0,6,0
ORD-25405,P-105,Exhaust,80.29,0,4,0
ORD-25406,P-106,Electronics,25.46,0,6,1
ORD-25407,P-107,Exhaust,130.53,1,0,1
ORD-25408,P-108,Brakes,60.22,0,1,0
ORD-25409,P-109,Engine,31.42,0,5,0
ORD-25410,P-110,Electronics,38.34,1,3,0
ORD-25411,P-111,Engine,50.23,0,0,0
ORD-25412,P-112,Brakes,18.29,0,2,0
ORD-25413,P-113,Brakes,32.31,0,2,1
ORD-25414,P-114,Exhaust,72.53,0,5,0
ORD-25415,P-115,Electronics,44.4,0,0,0
ORD-25416,P-116,Filters,52.67,0,3,0
ORD-25417,P-117,Brakes,32.3,0,6,0
ORD-25418,P-118,Exhaust,35.13,1,6,0
ORD-25419,P-119,Brakes,26.03,1,0,0
ORD-25420,P-120,Engine,28.89,0,2,0
ORD-25421,P-121,Electronics,24.05,0,0,0
ORD-25422,P-122,Suspension,69.45,0,2,1
ORD-25423,P-123,Engine,118.34,1,3,0
ORD-25424,P-124,Engine,28.22,0,4,0
ORD-25425,P-125,Exhaust,37.33,0,4,0
ORD-25426,P-126,Filters,45.8,0,3,0
ORD-25427,P-127,Filters,26.78,1,3,0
ORD-25428,P-128,Exhaust,10.63,0,2,0
ORD-25429,P-129,Brakes,69.37,1,4,0
ORD-25430,P-130,Electronics,20.02,0,5,0
ORD-25431,P-131,Electronics,39.73,0,2,0
ORD-25432,P-132,Engine,20.44,1,4,0
ORD-25433,P-133,HVAC,123.83,0,5,0
ORD-25434,P-134,Engine,65.19,1,5,0
ORD-25435,P-135,Exhaust,18.55,1,2,0
ORD-25436,P-136,Engine,74.27,0,2,0
ORD-25437,P-137,Suspension,8.88,0,4,0
ORD-25438,P-138,Filters,18.58,1,1,0
ORD-25439,P-139,HVAC,39.67,1,4,0
ORD-25440,P-140,Suspension,46.68,1,0,0
ORD-25441,P-141,Engine,114.58,0,0,0
ORD-25442,P-142,Exhaust,13.6,1,6,0
ORD-25443,P-143,Engine,28.46,0,5,0
ORD-25444,P-144,Engine,27.41,0,3,0
ORD-25445,P-145,Brakes,32.15,1,6,0
ORD-25446,P-146,Electronics,92.76,1,1,0
ORD-25447,P-147,Engine,77.12,0,6,0
ORD-25448,P-148,Suspension,32.99,1,4,0
ORD-25449,P-149,Brakes,25.79,0,3,0
ORD-25450,P-150,Filters,34.13,0,0,1
ORD-25451,P-151,Engine,15.3,1,5,0
ORD-25452,P-152,Brakes,17.7,0,0,0
ORD-25453,P-153,HVAC,16.2,1,4,0
ORD-25454,P-154,Engine,71.95,1,6,0
ORD-25455,P-155,Suspension,123.53,0,3,0
ORD-25456,P-156,Suspension,101.56,1,2,0
ORD-25457,P-157,Filters,52.99,0,4,0
ORD-25458,P-158,Engine,16.79,1,4,0
ORD-25459,P-159,Engine,23.38,0,1,0
ORD-25460,P-160,Electronics,66.05,0,3,0
ORD-25461,P-161,Electronics,16.77,0,3,0
ORD-25462,P-162,Engine,30.6,1,6,0
ORD-25463,P-163,Filters,74.42,0,6,0
ORD-25464,P-164,Suspension,15.39,1,1,0
ORD-25465,P-165,Electronics,24.02,0,6,0
ORD-25466,P-166,Suspension,12.97,0,3,1
ORD-25467,P-167,Engine,10.67,0,4,0
ORD-25468,P-168,HVAC,105.68,0,1,0
ORD-25469,P-169,Brakes,81.68,0,2,0
ORD-25470,P-170,Engine,37.49,0,4,0
ORD-25471,P-171,Engine,25.03,1,3,0
ORD-25472,P-172,Electronics,19.06,1,5,0
ORD-25473,P-173,Electronics,21.54,0,5,0
ORD-25474,P-174,Electronics,49.68,0,1,0
ORD-25475,P-175,Brakes,50.17,0,1,0
ORD-25476,P-176,Engine,78.08,0,2,0
ORD-25477,P-177,Brakes,165.53,0,0,0
ORD-25478,P-178,HVAC,35.49,1,2,0
ORD-25479,P-179,Suspension,63.23,0,3,0
ORD-25480,P-180,Filters,35.13,0,1,1
ORD-25481,P-181,Brakes,58.33,0,1,0
ORD-25482,P-182,Suspension,19.79,0,6,0
ORD-25483,P-183,Brakes,41.73,0,0,0
ORD-25484,P-184,HVAC,47.6,0,4,0
ORD-25485,P-185,Electronics,42.4,1,0,0
ORD-25486,P-186,Suspension,41.19,1,2,0
ORD-25487,P-187,Suspension,25.29,0,1,0
ORD-25488,P-188,Electronics,58.17,0,3,0
ORD-25489,P-189,Brakes,10.35,0,3,0
ORD-25490,P-190,Electronics,22.89,1,3,0
ORD-25491,P-191,Brakes,81.95,0,3,1
ORD-25492,P-192,Electronics,14.36,0,3,0
ORD-25493,P-193,Brakes,52.77,0,1,0
ORD-25494,P-194,Exhaust,22.16,1,0,0
ORD-25495,P-195,Engine,29.93,0,3,1
ORD-25496,P-196,Filters,14.2,1,4,0
ORD-25497,P-197,Brakes,116.42,0,5,0
ORD-25498,P-198,Brakes,148.08,1,4,0
ORD-25499,P-199,Brakes,37.39,0,0,0
ORD-25500,P-200,Electronics,18.34,0,5,0
ORD-25501,P-201,Brakes,17.54,0,3,0
ORD-25502,P-202,Suspension,30.33,0,3,0
ORD-25503,P-203,Brakes,24.35,0,0,0
ORD-25504,P-204,Brakes,72.42,0,3,0
ORD-25505,P-205,Brakes,99.35,0,1,0
ORD-25506,P-206,Suspension,25.78,1,5,0
ORD-25507,P-207,Filters,44.86,0,6,1
ORD-25508,P-208,Electronics,28.53,0,6,0
ORD-25509,P-209,Electronics,9.77,1,4,0
ORD-25510,P-210,Brakes,26.22,1,4,0
ORD-25511,P-211,Exhaust,33.46,0,2,0
ORD-25512,P-212,Filters,18.11,0,4,0
ORD-25513,P-213,Electronics,37.39,1,0,0
ORD-25514,P-214,Engine,88.93,0,2,0
ORD-25515,P-215,Engine,13.0,0,0,0
ORD-25516,P-216,HVAC,45.2,1,4,0
ORD-25517,P-217,Brakes,32.8,0,4,0
ORD-25518,P-218,Engine,44.93,1,3,0
ORD-25519,P-219,Filters,18.87,1,2,0
ORD-25520,P-220,Brakes,32.26,0,2,1
ORD-25521,P-221,Engine,61.78,0,5,0
ORD-25522,P-222,Exhaust,76.57,0,0,0
ORD-25523,P-223,Brakes,31.94,0,4,0
ORD-25524,P-224,Filters,29.8,1,6,0
ORD-25525,P-225,Filters,122.52,0,4,0
ORD-25526,P-226,Brakes,10.54,0,3,0
ORD-25527,P-227,Brakes,29.79,1,1,0
ORD-25528,P-228,Filters,13.68,1,0,0
ORD-25529,P-229,Brakes,28.52,0,2,0
ORD-25530,P-230,Suspension,92.43,0,2,0
ORD-25531,P-231,Filters,80.43,0,6,1
ORD-25532,P-232,Engine,37.79,0,0,0
ORD-25533,P-233,Brakes,35.55,1,1,0
ORD-25534,P-234,Exhaust,9.91,0,1,0
ORD-25535,P-235,Brakes,29.37,0,0,1
ORD-25536,P-236,Engine,29.95,1,0,0
ORD-25537,P-237,Suspension,65.83,0,1,0
ORD-25538,P-238,Exhaust,13.39,0,5,0
ORD-25539,P-239,Engine,50.1,1,0,0
ORD-25540,P-240,Engine,74.99,0,1,0
ORD-25541,P-241,Engine,41.63,0,4,0
ORD-25542,P-242,Engine,32.2,0,1,0
ORD-25543,P-243,Brakes,49.02,0,6,0
ORD-25544,P-244,Electronics,28.27,1,1,0
ORD-25545,P-245,Filters,10.12,0,0,0
ORD-25546,P-246,Suspension,41.48,1,1,1
ORD-25547,P-247,Electronics,33.11,0,5,0
ORD-25548,P-248,Electronics,22.81,1,3,0
ORD-25549,P-249,Engine,38.44,1,6,0
ORD-25550,P-250,Engine,125.16,0,1,0
ORD-25551,P-251,Engine,69.6,1,5,0
ORD-25552,P-252,Filters,43.15,1,5,0
ORD-25553,P-253,Exhaust,62.99,1,4,0
ORD-25554,P-254,Engine,109.12,0,3,0
ORD-25555,P-255,Electronics,34.31,1,6,0
ORD-25556,P-256,Brakes,22.39,0,3,0
ORD-25557,P-257,Electronics,14.51,0,3,0
ORD-25558,P-258,Filters,67.46,0,5,0
ORD-25559,P-259,Suspension,76.0,1,4,1
ORD-25560,P-260,Engine,25.03,0,6,0
ORD-25561,P-261,Suspension,57.62,0,2,0
ORD-25562,P-262,Engine,23.61,0,3,0
ORD-25563,P-263,Exhaust,34.49,0,4,0
ORD-25564,P-264,Electronics,40.88,1,3,1
ORD-25565,P-265,Electronics,27.07,1,2,0
ORD-25566,P-266,Suspension,33.12,0,3,0
ORD-25567,P-267,HVAC,44.96,0,4,0
ORD-25568,P-268,HVAC,51.13,1,6,1
ORD-25569,P-269,Engine,27.37,1,0,0
ORD-25570,P-270,Suspension,40.75,0,6,0
ORD-25571,P-271,Suspension,21.77,1,4,0
ORD-25572,P-272,Engine,44.59,0,4,0
ORD-25573,P-273,Engine,17.69,0,6,0
ORD-25574,P-274,Brakes,31.95,0,4,0
ORD-25575,P-275,HVAC,37.93,0,1,0
ORD-25576,P-276,Suspension,33.91,0,1,0
ORD-25577,P-277,Engine,34.3,1,1,0
ORD-25578,P-278,Electronics,69.59,0,3,0
ORD-25579,P-279,Suspension,88.67,0,3,0
ORD-25580,P-280,Electronics,27.71,0,6,0
ORD-25581,P-281,Electronics,29.41,0,2,0
ORD-25582,P-282,Engine,73.64,0,3,0
ORD-25583,P-283,Electronics,82.53,0,6,1
ORD-25584,P-284,Electronics,10.1,0,1,0
ORD-25585,P-285,Brakes,85.95,1,3,0
ORD-25586,P-286,Engine,104.11,1,1,1
ORD-25587,P-287,Brakes,79.36,0,0,0
ORD-25588,P-288,Filters,14.79,0,0,1
ORD-25589,P-289,Engine,39.02,1,3,0
ORD-25590,P-290,Suspension,40.98,0,6,0
ORD-25591,P-291,Engine,52.62,0,6,0
ORD-25592,P-292,Suspension,135.64,0,3,0
ORD-25593,P-293,Brakes,70.28,1,2,0
ORD-25594,P-294,Suspension,16.34,0,4,0
ORD-25595,P-295,Brakes,23.25,0,1,0
ORD-25596,P-296,Brakes,30.73,0,0,0
ORD-25597,P-297,Filters,88.28,0,2,0
ORD-25598,P-298,Exhaust,11.61,1,2,0
ORD-25599,P-299,Engine,11.48,0,1,0
ORD-25600,P-100,Brakes,89.55,0,2,0
ORD-25601,P-101,Engine,90.94,1,1,0
ORD-25602,P-102,HVAC,18.0,0,2,0
ORD-25603,P-103,Brakes,57.24,0,4,0
ORD-25604,P-104,Engine,61.95,0,5,0
ORD-25605,P-105,Suspension,49.05,1,2,0
ORD-25606,P-106,Engine,69.41,1,5,0
ORD-25607,P-107,Filters,40.61,0,0,0
ORD-25608,P-108,Filters,15.03,1,5,0
ORD-25609,P-109,Suspension,51.82,0,6,0
ORD-25610,P-110,Filters,35.42,1,6,0
ORD-25611,P-111,Brakes,27.28,0,2,0
ORD-25612,P-112,Exhaust,44.2,0,5,0
ORD-25613,P-113,Exhaust,108.83,0,5,0
ORD-25614,P-114,Engine,72.36,0,1,0
ORD-25615,P-115,Filters,74.7,0,5,0
ORD-25616,P-116,Engine,46.6,0,1,0
ORD-25617,P-117,Exhaust,22.67,1,4,0
ORD-25618,P-118,Filters,74.08,0,0,0
ORD-25619,P-119,Electronics,49.06,1,2,0
ORD-25620,P-120,Electronics,72.29,0,2,0
ORD-25621,P-121,HVAC,49.16,0,0,0
ORD-25622,P-122,Engine,9.67,0,3,1
ORD-25623,P-123,Suspension,68.95,0,0,1
ORD-25624,P-124,Engine,55.37,1,4,0
ORD-25625,P-125,Electronics,101.53,0,1,1
ORD-25626,P-126,Brakes,34.64,1,6,0
ORD-25627,P-127,Brakes,17.84,1,5,0
ORD-25628,P-128,Brakes,39.62,0,0,0
ORD-25629,P-129,Brakes,53.07,1,6,0
ORD-25630,P-130,Filters,81.45,0,6,0
ORD-25631,P-131,Engine,24.14,1,6,0
ORD-25632,P-132,Suspension,37.56,0,5,1
ORD-25633,P-133,Brakes,9.05,0,3,0
ORD-25634,P-134,Engine,52.02,0,5,0
ORD-25635,P-135,Electronics,69.27,1,5,0
ORD-25636,P-136,Brakes,128.55,1,1,0
ORD-25637,P-137,Engine,34.7,0,6,0
ORD-25638,P-138,Suspension,34.52,1,6,0
ORD-25639,P-139,Brakes,66.34,0,5,0
ORD-25640,P-140,Brakes,53.77,0,3,0
ORD-25641,P-141,Engine,71.83,0,6,0
ORD-25642,P-142,Suspension,23.0,0,0,0
ORD-25643,P-143,Engine,26.94,0,5,0
ORD-25644,P-144,Engine,30.24,0,5,0
ORD-25645,P-145,Exhaust,70.47,0,5,0
ORD-25646,P-146,Engine,73.12,0,1,0
ORD-25647,P-147,Brakes,47.7,0,0,0
ORD-25648,P-148,Filters,34.03,0,0,0
ORD-25649,P-149,Engine,97.25,1,3,0
ORD-25650,P-150,Electronics,98.73,0,4,0
ORD-25651,P-151,Engine,14.79,1,1,0
ORD-25652,P-152,Exhaust,29.65,0,0,0
ORD-25653,P-153,Suspension,92.52,0,3,0
ORD-25654,P-154,Suspension,90.36,0,4,0
ORD-25655,P-155,HVAC,75.08,1,0,0
ORD-25656,P-156,Engine,15.46,0,1,0
ORD-25657,P-157,Exhaust,63.59,1,4,0
ORD-25658,P-158,Electronics,32.93,0,5,1
ORD-25659,P-159,Electronics,29.75,0,1,0
ORD-25660,P-160,Exhaust,31.25,0,6,0
ORD-25661,P-161,Brakes,20.99,0,1,0
ORD-25662,P-162,Filters,72.79,1,5,0
ORD-25663,P-163,Suspension,25.19,0,6,0
ORD-25664,P-164,Filters,46.09,0,5,0
ORD-25665,P-165,Engine,53.51,0,2,0
ORD-25666,P-166,Filters,60.28,0,4,0
ORD-25667,P-167,Engine,24.72,0,6,0
